Episode,Total Reward,Actor Loss,Critic Loss,Collision Count,Completion Time,Termination State,Step Count,Distance To Goal
448,724.6232265045638,0.2277010753750801,0.4325328804552555,7,80.89,{'Drone1': 'Timeout'},120,1.86148904406607
449,943.7263290828577,0.09216044296044856,0.36148982867598534,4,77.92,{'Drone1': 'Goal Reached'},118,0.47193744218766026
450,465.62254606496464,-0.07764318585395813,0.12617463804781437,0,26.78,{'Drone1': 'Goal Reached'},38,0.3588913210907451
451,629.4804602917643,-0.07512080110609531,0.08487703464925289,9,45.35,{'Drone1': 'Goal Reached'},63,0.40728510251423095
452,705.3741794731558,0.04308209801092744,0.13536981865763664,0,34.45,{'Drone1': 'Goal Reached'},52,0.06230182225294119
453,569.29557834258,-0.07238536886870861,0.03780023567378521,5,36.72,{'Drone1': 'Goal Reached'},53,0.4440015254268085
454,482.6411968719885,-0.0674684289842844,0.06099194195121527,2,30.90,{'Drone1': 'Goal Reached'},45,0.4924813560428756
455,436.77766586004896,-0.08356305956840515,0.01791051449254155,0,24.34,{'Drone1': 'Goal Reached'},34,0.30170834167360533
456,474.87313171590625,-0.07541312091052532,0.013528493698686361,1,27.78,{'Drone1': 'Goal Reached'},38,0.18011397677108085
457,535.5694574177148,-0.07256112433969975,0.01489021023735404,5,31.39,{'Drone1': 'Goal Reached'},43,0.24164420174553342
458,434.9228365689197,-0.07350198738276958,0.01536229602061212,2,25.99,{'Drone1': 'Goal Reached'},35,0.3554475479239583
459,407.51264233145594,-0.07177130691707134,0.030857548117637634,6,30.03,{'Drone1': 'Goal Reached'},42,0.4513855165534103
460,510.5103615263577,-0.0013643592246808112,0.24699611961841583,3,37.20,{'Drone1': 'Goal Reached'},54,0.486240268483908
461,435.52816728467775,-0.08031141012907028,0.01011467375792563,5,29.12,{'Drone1': 'Goal Reached'},39,0.26709612581911835
462,562.4701319913415,1.0788225941359997,0.22320611774921417,2,38.93,{'Drone1': 'Goal Reached'},56,0.4111157377274942
463,745.9720271304349,-0.009235589299350977,0.35647558607161045,8,66.84,{'Drone1': 'Goal Reached'},99,0.3511960252475081
464,729.8530823141848,-0.03317200089804828,0.19885159842669964,2,56.16,{'Drone1': 'Goal Reached'},83,0.3240314012008392
465,472.85399052147903,-0.07330608926713467,0.08892454952001572,5,32.85,{'Drone1': 'Goal Reached'},47,0.3747400499383635
466,486.8127193965603,-0.05905474629253149,0.04762366320937872,2,36.66,{'Drone1': 'Goal Reached'},54,0.41469092969758725
467,454.7868526763772,-0.06389768328517675,0.024315701331943274,1,30.75,{'Drone1': 'Goal Reached'},45,0.2649896916395539
468,404.7427282775717,-0.03594502015039325,0.032446489902213216,5,27.04,{'Drone1': 'Goal Reached'},37,0.3786603947315798
469,766.6812938347671,0.0769713872577995,0.4335455559194088,1,66.15,{'Drone1': 'Goal Reached'},100,0.28403459049783414
470,656.9600120549603,0.6143226048443466,0.0722655116187525,0,42.81,{'Drone1': 'Goal Reached'},65,0.4102440539208834
471,471.45183288667204,-0.036789508536458015,0.1252504475414753,0,25.91,{'Drone1': 'Goal Reached'},38,0.4487338457465384
472,580.9642258304511,-0.07005451153963804,0.0578348683193326,8,39.93,{'Drone1': 'Goal Reached'},57,0.46546208764893454
473,392.09598539450593,-0.011222492801607586,0.08105916157364845,0,22.73,{'Drone1': 'Goal Reached'},31,0.4987800793935221
474,414.03209936077405,-0.05892241932451725,0.014986123773269355,0,23.33,{'Drone1': 'Goal Reached'},32,0.30267366720056466
475,477.4194720022459,-0.0681498572230339,0.05110166687518358,1,27.88,{'Drone1': 'Goal Reached'},38,0.23417025138103661
476,436.28616034600185,-0.07834536023437977,0.020704334834590554,1,26.51,{'Drone1': 'Goal Reached'},38,0.45542995887018445
477,410.1335438281277,-0.07105463743209839,0.021911303279921412,1,26.37,{'Drone1': 'Goal Reached'},37,0.48023974851086315
478,563.7417398058981,-0.05946947168558836,0.08467556722462177,1,34.05,{'Drone1': 'Goal Reached'},50,0.4333834999822445
479,407.99975342489324,-0.06216895207762718,0.019273559097200632,0,23.77,{'Drone1': 'Goal Reached'},33,0.48491619498674177
480,479.16360531809937,-0.07032954692840576,0.028266234789043665,2,28.44,{'Drone1': 'Goal Reached'},41,0.38184999495374305
481,449.46815047952583,-0.07461549714207649,0.007944378769025207,2,27.40,{'Drone1': 'Goal Reached'},38,0.40192490794274666
482,678.8916560418495,-0.15353623661212623,0.22951414808630943,0,47.64,{'Drone1': 'Goal Reached'},73,0.40942518271252404
483,457.72909157203696,-0.05843266285955906,0.09486197866499424,6,33.99,{'Drone1': 'Goal Reached'},46,0.4641413235991695
484,421.97299020297794,-0.07053759694099426,0.057503050193190575,1,27.80,{'Drone1': 'Goal Reached'},40,0.3478739925121256
485,596.8295343755706,0.09417220205068588,0.13870228361338377,4,51.28,{'Drone1': 'Goal Reached'},74,0.36891721534358896
486,457.2975884036771,-0.06397052295506,0.09967860206961632,5,33.02,{'Drone1': 'Goal Reached'},47,0.3703768007202248
487,411.47588891617556,-0.06881879828870296,0.04472517454996705,0,23.21,{'Drone1': 'Goal Reached'},32,0.28066477585536087
488,422.3082694075732,-0.06422503478825092,0.021747381892055273,10,37.67,{'Drone1': 'Goal Reached'},53,0.49093903674150646
489,784.4418714247513,1.284130585147068,0.4807194173336029,4,66.44,{'Drone1': 'Goal Reached'},100,0.39072027207468124
490,626.4141241251496,-0.0006175190210342407,0.2353869890794158,0,45.96,{'Drone1': 'Goal Reached'},70,0.4991244942705562
491,613.8143888759796,-0.01993457553908229,0.3119174428284168,4,80.81,{'Drone1': 'Timeout'},120,1.280619807543284
492,490.6212114646991,0.7542329430580139,0.39552298560738564,0,78.10,{'Drone1': 'Timeout'},120,2.041126908425587
493,407.50127748894334,-0.0109564961749129,0.32739513739943504,9,80.64,{'Drone1': 'Timeout'},120,2.5821487751968712
494,497.0537636056034,0.12045283039333299,0.48057225719094276,1,77.70,{'Drone1': 'Timeout'},120,2.647318456854935
495,460.31316537599895,0.5371584482491016,0.530968677252531,8,80.11,{'Drone1': 'Timeout'},120,2.5067041127968737
496,224.79962510813633,6.442839063704014,0.4769674055278301,17,81.05,{'Drone1': 'Timeout'},120,5.536808409643755
497,445.8824816103621,0.9878960251808167,0.3945325128734112,4,78.88,{'Drone1': 'Timeout'},120,2.71534727716208
498,433.0617533338165,0.140451243147254,0.4410003051161766,6,80.87,{'Drone1': 'Timeout'},120,3.1117102468844946
499,597.168032957605,0.5713320802897215,0.37241512164473534,6,80.84,{'Drone1': 'Timeout'},120,1.0396900321402425
500,418.40620934799034,0.15412677952554077,0.4600047506392002,0,76.99,{'Drone1': 'Timeout'},120,3.456907919673412
501,578.1440818576812,0.7432759534567595,0.44343962147831917,0,77.04,{'Drone1': 'Timeout'},120,1.8849167150315471
502,491.59667795272026,-0.014136994257569313,0.16608361154794693,0,25.13,{'Drone1': 'Goal Reached'},37,0.4137237427675711
503,690.9998836210661,-0.040294517762959,0.15193027257919312,0,42.56,{'Drone1': 'Goal Reached'},63,0.44591565861620125
504,458.41446156852885,-0.06429089233279228,0.10121951624751091,0,22.19,{'Drone1': 'Goal Reached'},30,0.2327485043005093
505,533.2526639018857,-0.07942990958690643,0.07611824944615364,0,29.52,{'Drone1': 'Goal Reached'},44,0.2651584055354934
506,451.40897378219216,-0.07320067100226879,0.05018416792154312,1,24.34,{'Drone1': 'Goal Reached'},33,0.34143657298408575
507,517.066913446309,-0.07773706503212452,0.027652445249259472,0,27.17,{'Drone1': 'Goal Reached'},40,0.31196665689830494
508,510.4935599094341,-0.06808048393577337,0.012832832988351583,1,27.14,{'Drone1': 'Goal Reached'},39,0.3211195949227712
509,506.60631960446193,-0.07592166028916836,0.06457003112882376,0,25.88,{'Drone1': 'Goal Reached'},38,0.43304099875719854
510,462.8041349434043,-0.06974922120571136,0.041299119126051664,2,25.26,{'Drone1': 'Goal Reached'},36,0.4095677786010624
511,419.6596383962677,-0.07590620592236519,0.03214584710076451,0,23.65,{'Drone1': 'Goal Reached'},33,0.4198741899258633
512,564.4856128302323,-0.07123377546668053,0.08726058714091778,0,27.64,{'Drone1': 'Goal Reached'},41,0.23351227742309072
513,713.7622926498968,-0.048669932410120964,0.16274946928024292,0,40.59,{'Drone1': 'Goal Reached'},60,0.4124974753309727
514,478.60064630336774,-0.08066261559724808,0.03922908054664731,0,25.82,{'Drone1': 'Goal Reached'},36,0.33411941972592174
515,424.3424402625861,-0.06141107156872749,0.09505405183881521,0,20.22,{'Drone1': 'Goal Reached'},27,0.28872010891397165
516,591.0072855047916,-0.06172648910433054,0.07709587551653385,0,29.04,{'Drone1': 'Goal Reached'},41,0.37451205142969785
517,512.4360111611609,-0.019885260378941894,0.05104626901447773,0,30.22,{'Drone1': 'Goal Reached'},43,0.4726702534335311
518,530.7755466028415,-0.058945564553141594,0.03572685085237026,0,28.28,{'Drone1': 'Goal Reached'},42,0.4539293455050556
519,397.80889474608705,-0.012313093757256866,0.17335528135299683,5,24.34,{'Drone1': 'Goal Reached'},34,0.4280464948342014
520,458.3593748044081,0.002824654395226389,0.08236091677099466,11,29.98,{'Drone1': 'Goal Reached'},41,0.11976069600571615
521,504.29106931445983,-0.07065275311470032,0.1103429552167654,0,30.31,{'Drone1': 'Goal Reached'},43,0.38512682014797617
522,540.3865323150982,-0.07737977430224419,0.06940112356096506,0,26.46,{'Drone1': 'Goal Reached'},39,0.47930648054373776
523,397.3685232396533,-0.06389091815799475,0.06545896921306849,2,24.96,{'Drone1': 'Goal Reached'},34,0.43500169337680117
524,717.0484700847576,-0.03155701805371791,0.11277673300355673,2,45.79,{'Drone1': 'Goal Reached'},66,0.31802988697236956
525,591.9806100715516,-0.049863237887620926,0.07748183980584145,0,36.59,{'Drone1': 'Goal Reached'},54,0.4924967981733549
526,490.9649197064648,-0.06658135820180178,0.049129423685371876,4,32.26,{'Drone1': 'Goal Reached'},46,0.2649512326054002
527,450.79830424441025,-0.058447758667171,0.025348577881231904,0,21.94,{'Drone1': 'Goal Reached'},31,0.18905181274300467
528,421.01952284709125,-0.07457422465085983,0.013310958864167333,0,22.79,{'Drone1': 'Goal Reached'},31,0.3528089743498581
529,496.8859281749271,-0.07717905007302761,0.040327401366084814,0,29.71,{'Drone1': 'Goal Reached'},44,0.43961134413164377
530,495.73535351978813,-0.05873469077050686,0.018589443527162075,2,27.21,{'Drone1': 'Goal Reached'},39,0.3948665045753528
531,515.2905000465489,-0.06943786516785622,0.02403238322585821,0,27.15,{'Drone1': 'Goal Reached'},40,0.4586489365659539
532,553.638927678099,-0.061879318207502365,0.03550102934241295,0,30.25,{'Drone1': 'Goal Reached'},43,0.38085791171781663
533,901.9721811981583,0.009469087468460202,0.194573731161654,0,54.05,{'Drone1': 'Goal Reached'},82,0.3196713542513198
534,535.9158597044361,-0.00974160124314949,0.11293961107730865,0,29.59,{'Drone1': 'Goal Reached'},42,0.24901794128011898
535,427.45827803100576,-0.06510708201676607,0.13898967951536179,4,28.20,{'Drone1': 'Goal Reached'},38,0.42492154046669794
536,474.1038181227816,-0.07024879939854145,0.037330737337470055,2,29.73,{'Drone1': 'Goal Reached'},43,0.4887039974078631
537,496.97016677618143,-0.070498863235116,0.09043037705123425,0,27.02,{'Drone1': 'Goal Reached'},40,0.3917952924177606
538,477.9674419948445,-0.0661319075152278,0.02582024596631527,0,26.53,{'Drone1': 'Goal Reached'},37,0.2816501638528709
539,434.06958424718044,-0.014553199987858534,0.08265145029872656,0,18.30,{'Drone1': 'Goal Reached'},24,0.37663929018775216
540,533.7470481187365,-0.014064266812056303,0.08565621823072433,0,29.73,{'Drone1': 'Goal Reached'},42,0.25118609804090114
541,523.4611703580797,0.013913782895542681,0.06716975942254066,0,28.89,{'Drone1': 'Goal Reached'},43,0.47966640829871143
542,431.7320560755225,-0.057847557589411736,0.09315467067062855,0,19.67,{'Drone1': 'Goal Reached'},28,0.2886172456311458
543,448.8379852316304,-0.03739250637590885,0.030260018538683653,0,20.74,{'Drone1': 'Goal Reached'},28,0.45702182880212944
544,571.2476030626599,-4.0179467760026455e-05,0.24707550182938576,0,31.38,{'Drone1': 'Goal Reached'},47,0.3651731646296896
545,414.21262580128064,-0.06821870524436235,0.05229118838906288,0,19.69,{'Drone1': 'Goal Reached'},26,0.27208917964593576
546,869.4593835109561,0.0419143820181489,0.3940359875559807,0,45.23,{'Drone1': 'Goal Reached'},69,0.3671334876939956
547,423.9001860245976,-0.0435453075915575,0.07177471928298473,0,20.24,{'Drone1': 'Goal Reached'},28,0.4879599513834655
548,436.6758132603963,-0.07077058963477612,0.02832717215642333,0,22.13,{'Drone1': 'Goal Reached'},30,0.4323566032315322
549,706.2103323711049,0.04241493309382349,0.1043278481811285,0,29.50,{'Drone1': 'Goal Reached'},44,0.06884664447406905
550,420.96565732255266,-0.05104799661785364,0.028910990338772535,0,20.35,{'Drone1': 'Goal Reached'},27,0.38521812625305785
551,423.2344938861746,-0.05400223657488823,0.008208434330299497,0,18.95,{'Drone1': 'Goal Reached'},27,0.4513389838216158
552,428.81921102849265,-0.06156741641461849,0.009642871795222163,0,18.34,{'Drone1': 'Goal Reached'},26,0.24945657259611195
553,428.67271945447067,-0.0749593023210764,0.03623725427314639,0,21.23,{'Drone1': 'Goal Reached'},29,0.4146075209028924
554,526.4546657391027,-0.07661032117903233,0.0756714940071106,0,25.70,{'Drone1': 'Goal Reached'},38,0.40321667916538434
555,431.59648778611444,-0.05604081694036722,0.10060347244143486,0,17.68,{'Drone1': 'Goal Reached'},25,0.239991228639377
556,431.8348176657609,-0.060742905363440514,0.019794505322352052,0,17.07,{'Drone1': 'Goal Reached'},24,0.28651816937606295
557,446.91870044158384,-0.07749184966087341,0.011005079606547952,0,18.87,{'Drone1': 'Goal Reached'},27,0.4937988333432165
558,428.0331690332035,-0.05865908320993185,0.007448816206306219,0,18.18,{'Drone1': 'Goal Reached'},25,0.407299234766319
559,381.8142497874697,-0.07981007732450962,0.020538000506348908,0,15.19,{'Drone1': 'Goal Reached'},21,0.40287909045228737
560,493.1289688912003,0.006419953890144825,0.1662224940955639,0,22.11,{'Drone1': 'Goal Reached'},32,0.4859759088807101
561,453.6237555541657,0.15478459745645523,0.10253221727907658,0,22.20,{'Drone1': 'Goal Reached'},32,0.3655781865920672
562,441.29377420713274,-0.07802925072610378,0.008465435355901718,0,18.96,{'Drone1': 'Goal Reached'},27,0.432394576754759
563,397.7353866099645,0.012351238445262425,0.09117957670241594,0,15.84,{'Drone1': 'Goal Reached'},22,0.2316033059417121
564,415.1994131451131,-0.058902908116579056,0.010364899761043489,0,17.75,{'Drone1': 'Goal Reached'},25,0.4033462701571766
565,385.46791096978285,-0.08125151321291924,0.023250556085258722,0,17.10,{'Drone1': 'Goal Reached'},24,0.3709213752966337
566,469.5065289153504,-0.054272064939141273,0.08192342519760132,0,24.35,{'Drone1': 'Goal Reached'},34,0.4985530569145053
567,473.7114790309008,-0.060117610497400165,0.04946471005678177,0,22.48,{'Drone1': 'Goal Reached'},31,0.4945237303065505
568,474.898995666612,-0.06783761456608772,0.03941312525421381,0,20.79,{'Drone1': 'Goal Reached'},30,0.4236516621745705
569,402.46694499079183,-0.05229086056351662,0.06606051977723837,0,17.46,{'Drone1': 'Goal Reached'},23,0.3920301274088215
570,578.1006035820087,-0.04422740172594786,0.23276788741350174,0,31.91,{'Drone1': 'Goal Reached'},47,0.4621057863099995
571,383.26576740577445,-0.07805504091084003,0.05926349014043808,0,17.80,{'Drone1': 'Goal Reached'},23,0.41224684287771407
572,577.8492971577705,-0.057709936052560806,0.028560081031173468,0,19.52,{'Drone1': 'Goal Reached'},28,0.060049182082185966
573,607.1945134173083,-0.061819751746952534,0.05286175524815917,0,26.44,{'Drone1': 'Goal Reached'},39,0.4486112390166174
574,583.871588033244,-0.052760002203285694,0.04971932899206877,0,26.57,{'Drone1': 'Goal Reached'},37,0.16586222282104437
575,587.8146606858638,-0.07114304415881634,0.07492111809551716,0,27.21,{'Drone1': 'Goal Reached'},40,0.3235750158775167
576,508.78623268965566,-0.050466046668589115,0.06967855803668499,0,25.14,{'Drone1': 'Goal Reached'},37,0.45248415358118554
577,416.9447556367512,-0.06709284894168377,0.05809330567717552,0,20.86,{'Drone1': 'Goal Reached'},28,0.48557771869161676
578,429.88748144761075,-0.059880021028220654,0.008329126052558422,0,19.62,{'Drone1': 'Goal Reached'},26,0.2486872027514463
579,365.1715750293458,-0.0490791043266654,0.032440938986837864,0,14.58,{'Drone1': 'Goal Reached'},20,0.44887725399845607
580,1133.1830563127032,-0.03173021459951997,0.7502895221114159,0,61.57,{'Drone1': 'Goal Reached'},93,0.22409732706658206
581,428.21764503709215,-0.0635981010273099,0.021466050297021866,0,20.01,{'Drone1': 'Goal Reached'},27,0.33398032335390193
582,501.86669538138597,-0.06494740303605795,0.04442418832331896,0,24.41,{'Drone1': 'Goal Reached'},34,0.4102345642563723
583,461.66033648569174,-0.06776158139109612,0.01561717432923615,0,19.03,{'Drone1': 'Goal Reached'},27,0.24692739415069082
584,428.1117438707873,-0.06986016221344471,0.049427601508796215,0,20.79,{'Drone1': 'Goal Reached'},30,0.3914654951954476
585,574.2912317385676,-0.053727040998637676,0.06988859176635742,0,23.97,{'Drone1': 'Goal Reached'},33,0.09959145715550405
586,486.6546958278951,-0.024965030141174793,0.03952083643525839,0,21.99,{'Drone1': 'Goal Reached'},32,0.18577855249152425
587,407.3937252017977,-0.03575416188687086,0.04436248168349266,0,18.22,{'Drone1': 'Goal Reached'},24,0.35220899969556174
588,449.6511070679841,-0.0666345776990056,0.012805799371562898,0,20.33,{'Drone1': 'Goal Reached'},29,0.45204118941468424
589,771.0980897329155,0.07445131056010723,0.3264516070485115,0,41.93,{'Drone1': 'Goal Reached'},62,0.48105194686852953
590,528.1256956357429,-0.061934903264045715,0.027544346638023853,0,25.77,{'Drone1': 'Goal Reached'},36,0.33903479154595806
591,518.9573346301055,-0.06850439868867397,0.06109907664358616,0,25.85,{'Drone1': 'Goal Reached'},38,0.3420065765147241
592,499.2050083114058,-0.07410703971982002,0.018890679348260164,0,25.28,{'Drone1': 'Goal Reached'},35,0.258895087586662
593,419.11740628917414,-0.057387007400393486,0.026928852777928114,0,22.20,{'Drone1': 'Goal Reached'},30,0.3985083183232323
594,676.1438846385556,-0.05438323877751827,0.24371077865362167,0,36.36,{'Drone1': 'Goal Reached'},54,0.4499999780956067
595,519.8134540104102,-0.06136178970336914,0.0221491577103734,0,25.00,{'Drone1': 'Goal Reached'},35,0.43680416063400507
596,468.42552663495576,-0.06837055459618568,0.025800452334806323,0,23.48,{'Drone1': 'Goal Reached'},34,0.4002096704823376
597,444.6749544824804,-0.0772583894431591,0.010304119205102324,0,22.11,{'Drone1': 'Goal Reached'},32,0.3924739365298455
598,501.0849704082516,-0.071682408452034,0.05657038278877735,0,24.60,{'Drone1': 'Goal Reached'},36,0.23731618153415568
599,448.24080624496173,-0.0680739926174283,0.03481075959280133,0,20.24,{'Drone1': 'Goal Reached'},29,0.32225825082608095
600,445.1535255590227,-0.0703217089176178,0.005004356731660664,0,21.36,{'Drone1': 'Goal Reached'},29,0.3097912503317654
601,449.1615819543548,-0.047077734023332596,0.01010614272672683,0,19.30,{'Drone1': 'Goal Reached'},26,0.33651812149885796
602,794.184266760115,-0.17064586374908686,0.2969353685621172,0,42.57,{'Drone1': 'Goal Reached'},65,0.34547829809945124
603,444.384623986953,-0.055460876785218716,0.08571565803140402,0,20.16,{'Drone1': 'Goal Reached'},29,0.4735512849220993
604,456.89100343130303,-0.06544035207480192,0.026983007322996855,0,20.20,{'Drone1': 'Goal Reached'},29,0.3221197080468047
605,574.0601838526529,-0.05606165714561939,0.1767880879342556,0,32.69,{'Drone1': 'Goal Reached'},49,0.4385158677514969
606,673.2314043547123,-0.06691399868577719,0.10466350242495537,0,32.11,{'Drone1': 'Goal Reached'},48,0.14574234496172941
607,445.18235090336645,-0.0611841669306159,0.12450850754976273,0,19.53,{'Drone1': 'Goal Reached'},28,0.2868952801542565
608,616.6444045167284,-0.01502547669224441,0.02734774211421609,0,30.71,{'Drone1': 'Goal Reached'},44,0.4786856033040355
609,386.7045786848982,-0.015834482735954225,0.2203027717769146,0,15.82,{'Drone1': 'Goal Reached'},22,0.3587448764974668
610,423.1176718339566,-0.044289135839790106,0.05390993878245354,0,18.39,{'Drone1': 'Goal Reached'},24,0.32809286928564474
611,423.7354944941588,-0.04353143414482474,0.04615241475403309,0,15.19,{'Drone1': 'Goal Reached'},21,0.13459002725828653
612,426.25424727169093,-0.05979887116700411,0.005261816084384918,0,16.92,{'Drone1': 'Goal Reached'},22,0.16059714725147087
613,413.1328866989147,-0.0708394767716527,0.021501348353922367,0,19.00,{'Drone1': 'Goal Reached'},27,0.45188716965405584
614,412.7232897174311,-0.07057025004178286,0.005244213680271059,0,16.99,{'Drone1': 'Goal Reached'},24,0.3152042711962045
615,399.29678967790176,-0.08455386385321617,0.019275411032140255,0,18.63,{'Drone1': 'Goal Reached'},25,0.41540379263412436
616,548.0657489752449,-0.006603920366615057,0.17223505303263664,0,30.20,{'Drone1': 'Goal Reached'},43,0.39090963519976696
617,532.0791306686046,-0.04080147249624133,0.04178437311202288,0,24.61,{'Drone1': 'Goal Reached'},36,0.3243716712401392
618,382.3118441200067,-0.06439819745719433,0.14136496745049953,0,16.25,{'Drone1': 'Goal Reached'},22,0.3753211856216704
619,388.40292055127657,-0.08237150311470032,0.04299870366230607,0,17.19,{'Drone1': 'Goal Reached'},24,0.48745163942652947
620,601.1053711973561,0.013606144580990076,0.20594661682844162,0,29.44,{'Drone1': 'Goal Reached'},42,0.49559926804254945
621,378.1157554552263,0.018092088401317596,0.09036069735884666,0,15.15,{'Drone1': 'Goal Reached'},21,0.3256645520901052
622,432.9780584664889,-0.06549412850290537,0.037024334538728,0,19.94,{'Drone1': 'Goal Reached'},27,0.49050848342894626
623,430.0821361861021,-0.05994557775557041,0.014191719004884362,0,18.28,{'Drone1': 'Goal Reached'},25,0.21154941052774384
624,447.5535177342091,-0.06709891837090254,0.007873471826314926,0,18.89,{'Drone1': 'Goal Reached'},27,0.4013699735159333
625,424.6730341584159,-0.0739456694573164,0.0032853357261046767,0,18.24,{'Drone1': 'Goal Reached'},26,0.49039948728259347
626,399.98858603984206,-0.05350599903613329,0.009306059335358441,0,17.14,{'Drone1': 'Goal Reached'},23,0.4510020713745394
627,493.19659506299706,-0.04073911625891924,0.1231309212744236,0,21.98,{'Drone1': 'Goal Reached'},32,0.3967248449141665
628,414.56369916075613,-0.07039465382695198,0.013224577065557241,0,17.60,{'Drone1': 'Goal Reached'},25,0.35449035800856915
629,451.4558579261885,-0.05887099448591471,0.018856265349313617,0,19.90,{'Drone1': 'Goal Reached'},27,0.22016101019535456
630,524.4490834368951,-0.051837445236742496,0.06270082760602236,0,25.89,{'Drone1': 'Goal Reached'},36,0.483711317296347
631,521.6425341099209,-0.07409599982202053,0.06551099941134453,0,24.68,{'Drone1': 'Goal Reached'},34,0.2738922778498791
632,454.1970937882668,-0.04960048384964466,0.018000666750594974,0,20.13,{'Drone1': 'Goal Reached'},29,0.4432011483733662
633,413.42506403121354,-0.07822411134839058,0.022932562045753002,0,20.97,{'Drone1': 'Goal Reached'},28,0.44092084447148555
634,430.67423697179163,-0.07033728715032339,0.006171222892589867,0,19.72,{'Drone1': 'Goal Reached'},26,0.4166222602012403
635,472.54478515621355,-0.05541516654193401,0.02729072840884328,0,16.94,{'Drone1': 'Goal Reached'},22,0.08469679203862363
636,514.7623718401239,-0.06633779779076576,0.16153494641184807,0,25.24,{'Drone1': 'Goal Reached'},37,0.41073194916638195
637,372.97033126631925,-0.05622350890189409,0.030162865296006203,0,15.34,{'Drone1': 'Goal Reached'},21,0.47095992772789813
638,418.7430455310216,-0.08074385672807693,0.030503911897540092,0,17.80,{'Drone1': 'Goal Reached'},25,0.4301715275426252
639,433.74595872295237,-0.07634950149804354,0.0019145878904964775,0,15.85,{'Drone1': 'Goal Reached'},22,0.1836805938156144
640,455.5296065932839,-0.06686146557331085,0.024894310161471367,0,21.35,{'Drone1': 'Goal Reached'},29,0.40168876864889985
641,387.29263956077,-0.07106654532253742,0.010110066155903041,0,18.12,{'Drone1': 'Goal Reached'},24,0.49590091981051815
642,457.1992082451884,-0.05218082387000322,0.04291630536317825,0,21.70,{'Drone1': 'Goal Reached'},30,0.40835038164218734
643,412.9498833385129,-0.07111237943172455,0.017224556067958474,0,19.65,{'Drone1': 'Goal Reached'},26,0.4059953440505857
644,624.7959713530353,0.15577277354896069,0.3368260860443115,0,32.61,{'Drone1': 'Goal Reached'},49,0.09294171197854438
645,463.54226238556794,-0.07888943515717983,0.03444045875221491,0,20.94,{'Drone1': 'Goal Reached'},28,0.1339929457478442
646,507.45362706047047,-0.06522568874061108,0.04553444404155016,0,24.70,{'Drone1': 'Goal Reached'},34,0.17210520141989769
647,407.40720484874487,-0.07320229336619377,0.026112602092325687,0,18.35,{'Drone1': 'Goal Reached'},26,0.4890475853535104
648,385.0869090104558,-0.07416413724422455,0.041005675215274096,0,16.84,{'Drone1': 'Goal Reached'},22,0.3399831523667823
649,445.9393136874294,-0.07488693296909332,0.012011779006570578,0,17.67,{'Drone1': 'Goal Reached'},25,0.1458261910238923
650,406.22353392836555,-0.07548169046640396,0.0013341415324248374,0,19.43,{'Drone1': 'Goal Reached'},26,0.4839066404008733
651,456.9132019723562,-0.08155615627765656,0.009448790922760963,0,18.45,{'Drone1': 'Goal Reached'},26,0.11635974979982143
652,444.18895254301447,-0.07084575854241848,0.002380464953603223,0,17.54,{'Drone1': 'Goal Reached'},23,0.12830677742000007
653,481.00093653317083,-0.02116238698363304,0.11087970435619354,0,24.63,{'Drone1': 'Goal Reached'},36,0.48377475002574455
654,430.53224348538106,-0.06768226623535156,0.025591176003217697,0,22.10,{'Drone1': 'Goal Reached'},32,0.40964821259675355
655,440.0819570625939,-0.06650729198008776,0.012825170997530222,0,19.37,{'Drone1': 'Goal Reached'},26,0.17159631830621783
656,476.6839095926515,-0.050230540335178375,0.02077532047405839,0,21.38,{'Drone1': 'Goal Reached'},31,0.16434355519900506
657,386.3541257671366,-0.06025670561939478,0.023926292778924108,0,17.62,{'Drone1': 'Goal Reached'},25,0.48254861894666917
658,401.3808000102525,-0.06793558038771152,0.007211943389847875,0,17.03,{'Drone1': 'Goal Reached'},24,0.48905875976404506
659,402.1554229307735,-0.06538342498242855,0.012210739543661475,0,19.64,{'Drone1': 'Goal Reached'},26,0.2904189788566516
660,396.87222784351815,-0.07226349413394928,0.0012772209011018276,0,18.38,{'Drone1': 'Goal Reached'},24,0.3974311281843708
661,405.80089756197447,-0.06755063589662313,0.005101690359879285,0,17.64,{'Drone1': 'Goal Reached'},25,0.4746579728209696
662,389.5451003947345,-0.07253830507397652,0.005777937127277255,0,17.77,{'Drone1': 'Goal Reached'},23,0.47290892432260667
663,402.22472562697055,-0.07438680343329906,0.007938497583381832,0,17.66,{'Drone1': 'Goal Reached'},25,0.2556293980656568
664,415.0808274145767,-0.0709295691922307,0.003172814496792853,0,17.72,{'Drone1': 'Goal Reached'},25,0.22223420419313775
665,389.36510962104023,-0.06332938931882381,0.009919110452756286,0,18.31,{'Drone1': 'Goal Reached'},26,0.3717973828846678
666,457.3967308325973,-0.06783749721944332,0.03691930137574673,0,20.80,{'Drone1': 'Goal Reached'},30,0.3438378547359218
667,992.0990182840006,0.12126547959633172,0.7510263100266457,0,64.06,{'Drone1': 'Goal Reached'},99,0.44252814631702947
668,416.124017906071,-0.08114911802113056,0.08203129656612873,0,19.05,{'Drone1': 'Goal Reached'},25,0.497621143054576
669,646.5173332566628,-0.03541028359904885,0.1451837532222271,0,35.68,{'Drone1': 'Goal Reached'},52,0.2405154965806891
